text,date
"We did!  Now our driver is returning us to our hotel ",530467342
"￼",530467488
"￼",530467568
"Have you gotten food poisoning yet?",530467609
"￼",530467682
"woah so cool",530467722
"what ya up to",530467728
"also that photo you sent as funny i think is kinda cute",530467741
"￼",530467820
"No troubles at all!",530467821
"But we haven't had street food",530467822
"thats cool! you should try it",530467842
"you are missing out",530467844
"Buying food for the week after I make a list! Then I'm going to cook a bunch for it I'm stoked ",530469329
"Haha it is kinda cute, my hair was soo short ",530469340
"What are you up to today?",530469354
"hey dad I’m in class, whats up?",530473401
"Hi it's mom just thought I'd call and say hi ",530473448
"oh ok!",530473461
"Hey what number is our apartment",530474885
"I was at the gym when you called",530475700
2S,530479875
"Also if anyone is at the apt at some point text Layden he said he would take out an ac unit today",530479896
"￼My friend gave me a Kombucha starter bacteria",530482028
"i love the short hair, think it looks really good on ya",530490493
"damn i have no food in the house and no time to cook haha, I wish you were here so we could shop and cook together!",530490513
"im working my ass of and gonna climb a lil",530490524
"Thanks for figuring that out but has anyone talked to Alex directly?",530495420
Yep,530495447
"Also I forgot to reply but I love the penis pump ",530495448
"Got it all under control ",530495452
"Haha yeah ",530495457
"Sweet ",530495461
"Alex is grabbing robins keys and then dropping them off with Lucas p and then picking you up",530495497
"Can you walk to robin, Dakota and nicoles apartment to simplify things for Alex? ",530495598
"Yeah haha",530495606
"You’re only like a block away right?",530495607
"Thanks ",530495609
"I updated Alex about where to pick you up ",530495863
"Hey maybe try going in through the porch? Might be unlocked ",530495989
"Just saw the group me",530495996
"Oh we all good!",530496006
"Oh good good ",530496014
"Alex is a scary scary driver",530496035
"That is a million percent believable ",530496065
"Maybe he wasn't lying when he said he didn't know how to drive ",530496075
"Haha ",530496099
"He's speeding because he wants to climb, but he was going to Maryland heights",530496633
"This is scary",530496647
"Me too! I I absolutely loved cooking with you ",530497103
"We're damn good at it ",530497121
"Dude go climb you deserve it! ",530497158
"Also my sister is trying to break up with this clingy guy haha i just got off the phone with her. I predicted this for such a long time ",530497278
"lol the naming issue is clearly at fault ",530497424
"have you succeeded in getting to the gym yet? ",530497442
"Yeah ",530497863
"Looks like a crazy science experiment!",530502289
"Climbing was so fun but i had to leave early :(. I hate stressing about work",530503439
"Aww yeah that's a bummer ",530503703
"Are you projecting anything cool?",530503713
"Just did a bunch of fun boulder problems",530504507
"I have to make a new batch every week to keep it alive!",530509504
"I did a really cool one that was all these slopey new holds I've never used before that was cool",530510708
"Now I'm in studio dealing with designer block haha",530510720
"Ahhh slopers are so hard for me haha ",530511333
"Me and Joslyn just got done with a Latin dance class tonight haha  it was so fun",530511380
"no way thats so cool! you gotta teach me!",530511464
"When you come out and visit I wanna go salsa dancing! It would be so fun ",530511565
definitely,530511578
"I'm pretty derpy at it haha but I love it ",530511578
"When joss and I get lost we just stop trying and start booty shakin. The teacher kept being like no umm that's not it haha  ",530511694
"Also I'm sorry you have designer block, wish I was there to inspire you ",530511751
"With my boobs ",530511760
"Hehe ",530511770
"Damnit I'm horny ",530512029
"Haha me too",530514303
"What do you wanna do about it haha",530514316
"Do you like lingerie? ",530514833
"Yeah I do",530514875
"What would you want me to wear? ",530515082
"something thin and tight",530515504
"Weird question, if you could think of anything super hot for me to wear for Halloween what would it be? ",530515797
"idk all i can think of is you wearing tight lingerie",530515823
"now I’m horny too",530515825
"What color? ",530516078
"do you have any? what color do you have?",530516101
"I just have a black corset ",530516330
"And when you tighten it my tits look really nice ",530516376
"i wanna see that so bad",530516386
"I would send you a picture but I honestly can't find it ",530516417
"Haha I tried ",530516421
"fuck you’re killing me haha",530516429
"now thats all i have In my head",530516441
"I'm gonna wear it for Halloween ",530516441
"I also have thigh high tights ",530516482
"They look really good with lacey black underwear ",530516572
"I’m sure they do",530516918
"id love to see those thigh high tights and black lacey underwear",530516929
"Wait I found my red lacey stuff ",530517664
"One sec ",530517672
"Don't let it explode",530518018
"can't wait",530518317
"￼",530518588
"￼",530518607
"Fuck nat you look soo good ",530518634
"Your ass looks amazing",530518642
"I would fuck you so hard right now ",530518666
"You gotta wear that for me",530518703
"Thanks baby ",530519209
"I'm all yours ",530519232
"I wish you were here to fuck me right now ",530519258
"￼￼￼Handmade paper factory--cotton scraps and flowers",530531598
"Haha aw",530542731
"Kid can dream",530542739
"Wow that's cool, where's that?",530542771
"We visited a factory! South of Jaipur it was amazing. We're off to a Hindu temple for sunset now",530542842
"We're in the countryside",530542851
"Hey it's Masons bday today, can you text him?  Temple was amazing!  Local villagers coming to pray",530556570
"How cool! Did you sit in for the prayer?",530556632
"Yes!  Rang bells and walked around the temple 3 times.  Ate a dried plant of some kind ",530556714
"grocery shopping this afternoon?",530557238
"Thanks for texting Mason.  How's everything?",530557365
"you said you wouldn’t eat the street food",530557484
"I know!  This will probably be the thing that makes me sick!  We had Lassi on the street today with our driver Mahendra, in terra cotta cups that you throw in the garbage after",530557919
"That might make you sick. But I bet they were delicious!! Mango?",530557984
"are you free like 5-730? ",530560429
"Hey so I was talking to my friend Laura and she's driving up to San Fransisco from LA on November 17th and coming back on the 19th! It might be perfect to go with her, when are you coming home for thanksgiving break?",530560430
"I have to be on campus for a film screening at 7. Wanna come?",530563256
"i do but i have work 😟 ",530563848
"what’s the film?",530563851
"we can get back by 7 for sure",530563856
"Sounds good",530564252
"let me check, that sounds awesome though",530568937
https://www.climbing.com/videos/watch-shauna-coxsey-and-leah-crane-train-and-boulder-in-california/,530568939
"do you have any photos of me I could use for a headshot / website kinda thing?",530571209
"Hmmm I just got to work! But I can check after. I get off at 10 ",530571483
"What is it for? ",530571490
